,promptId,uniqueId,essay,evaluator_rating
1124,5,5_41,produceing the arms and weapons in the era is problem for the earth. it was make deustory the world by the nuclears this is the not good for the country and the nuclear is problm for the world. what the era is takeing challengingly to development for the nuclear is not good for the world it makes to rece is arms for the counries. it is no company come front to do a production is not ready to take action. it was the not impossible take for the do a nuclear weapons for the world.the super power conutries on earth want to conquer the entire world its makes to the support for the other countires for developing the nuclear weapons. it was vary dangour to the all over countries in world. the weapons is gives the triggered a nuclear race in world. any way the superpower countriews not gives clearity about the the production of arms and weapons in era of nuclear develoment in any where this is the big prblom for the all countires in world.,2.0
1125,5,5_331,"Death Death Death !!! Wow What a wonderful world we have created. Each country is busy racing with the other to be more advanced in terms of weapons and power. Nuclear weapons are becoming a style tag to all the nations now-a-days. Recently Russia amazed the world with their stunning skill with tanks. The world was amazed, no the world was terrified with military practices shown by them they are showing to the world how efficient they are in the terms of power, and its not only about russia its about almost each and every country around the world. USA unseemingly tries to prove its dominance over the world by showing off its power, moreover Islamic states are apar at being so bloody rude to the world. Each human being is challenged by other to show or prove its power which has created a death senerio around the world. Simple logic with each super power nation is to show and reprove its power,and with small countries its about being able to surrvive. If they do not practice such militry or nuclear research they will not be able to surrvive in the present cruel world, presently we can see the situation of ""baluchistan"". Pakistan showing its supermacy over the small state Baluchistan, Pakistan has nothing special with them nor they have a Stable government but they are able to conquer and when rule Baluchistan just because they are a so called ""Nuclear state"".Showing of power is not a new thing its a natural phenomenon, ""Survival of the fittest"" as Greatly said by Charles darwin. The one with power will surrvive, so it can not be right if we completly disagree with the nuclear race. It can be justified as a matter of self protection or just be able to surrvive. In the I would like to summarise this eassy by giving a brief note, the race is on each and every human tring to prove their supermacy and undermining the weak which is creating a Death senerio. Please be human not animals who eat their species for their own surrvival.",3.0
1126,5,5_223,"The nuclear arms race was a competition for supremacy in nuclear warfare between the united states, the soviet union , and their respective allies during the cold war. During this period , in addition to the americian and soviet nuclear stockpiles , other countries developed nuclear weapons , though none engaged in warhead production on nearly the same scale as the two superpowers. The nuclaer wepon was created by the U.S. during the second world war and was developed to be used against the Axis aware of the potential of nuclear weapons and had also been conducting research on the field. The soviet union was not informed officially of the manhattan project until stalin was briefed at the potsdam project on july 24, 1945, by the U.S. president harry s. truman, eight days after the first successful test of a nuclear weapon. Despite their wartime military alliance , the united states and britian had not trusted the soviets enough to keep knowledge of the manhattan project safe from german spies: there were also concers that , as an ally , the soviet union would request and except to recieve technical details of the new weapon. when president truman informed stalin of the weapons , he was surprised at how calmy stalin reacted tothenews and thought that stalin had not understood what he had been told. Other members of the united states british delegations who closely observed theexchange formed the same conclusion. In fact stali had long been aware of the program, despite manhattan project having a secret classification so high that,evenas vice president , truman did not know about it or the development of the weapons. A ring of spies operating within the manhattan project had kept stalin well informed of american progress. They provided the soviets with detailed designs of the bomb.",3.5
1127,5,5_175,The race in the production of arms and weaponsIn this era of nuclear development each and every country wants to developand increase there arm forces and weapons so that no other country can attack on their country. so for this fear now each country is developing there arms weapons and nuclear powers. somehow it is good for any country protection.but excessive development of these things may trigger threat to other country and push them to develop threre own arms and weapons. which further may trigger war or disputes between the counties.it may deviates the country from its other developments like education roads hospitals and other basic resources and throw the country in dark. so by this way it becomes challengings for human beings.it is somewhat useful to show power so that no country can attack the other country.but it should be in limited way by keeping other developments of the country. in this way it will be usefull. the nuclear weapon should be in limited quantity. it should be used in other production of energy sources like nuclear power plant which can meet maximum energy requirements of the country.so this way of using this can be useful for all humankind.Each and every country want to be superpower by developing there neclear weapons and arms. this has triggered the nuclear race in the world. And for becoming superpower they are making maximum nubmbernuclear weapons and arms.And they are threating other country.recently china and north cori,3.5
1128,5,5_74,"the current situation of the world is not good.everyday we hear the news of attack.lots of people are suffering from this.many innocent peoples are dying.they are not getting help from anyone.if the production of arms and weapons increases then there is possibility that world war can take place.like in jammu kashmir every day we hear that pakistan army has killed our soldiers.they keep on firing their government is also not taking any action.people those who are living there suffering from this.if any country become more powerful by producing arms and weapons it will be dangerous for other countries they can attack anyone whenever they want.it wiil be difficult for the human being to exist in the world.world war can take place if anyone become more powerful.peoples are fighting for food,shelter,clothes,etc.it is becoming very difficult for the human beings to survive.arms and weapons should be produced for the welfare of the human beings and for good reason not for harming anyone even animals are also not safe lots of people use weapons tokill animals for their benifit.they earn money by selling their flesh,skin,etc.the",0.0
1129,5,5_37,"Race of production of arms and weapons in the era of nuclear development has a very bad effect on the world. This has triggered a nuclear race in the world. That is why the human beings are facing so much problems. Not only the human being it effcets on the animals, birds, plants, and other natural things on earth. in this case I strongly agree with the phrase ""science in and values out"". In our world we all are verymuch dependent on science. To protect the country they produce a big number of nuclear product. In our world each and every thing has a good and bad effcts. The production of nuclear power, plants, tharmal power is too good for human beings. But in other hands we seen that the bad effects of nuclear arms and weapns. For this the two big city of Japan 'Hiroshima and Nagashaki' had fully destroyed. To improve them from this fatal accident Japan has to waste almost 50 years. So",3.0
1130,5,5_23,"science is the today world and every country wants to become economical ,strategical stronge amonug others. so one of the main factor of any country to become financially and economiaclly stronge by the production of arms and weapons. it plays avery important role to make any counrty more powerful and the production of weapons will make any country financially sronge . weapons r uesd to protect our self and the people of the nation by the terrorists. every country wants to become biggest supplir of nucleaar weapons and have a great market in the international market and want to become 1 no supplier . human being r alaso using the weapons to safe himself from others such as thiefs animals and other reasons it impacts the exitence of human beings as people r liking the use of weapons to protect the family productuion of weaPONS ARE COMPULSORY.",2.5
1131,5,5_415,"The production of arms and weapons are nowadays highly increased. This has become a race among peopleinorder for the current era of nuclear developement. Peoples are finding it very difficult for the production of the arms and weapons as the production for these things have increased broadly worldwide.This race is somewhat useful for humans inorder to secure our world from the superpowers which want to conquer on our world. This thing had created threat among all the human beings in the world. Peoples are finding the way out to accomplish this threat for lifetime by making more arms and weapons inorder to save lives on earth. All human being want to win over the superpowers on earth which are trying to conquer our world.This race is useful from one view and even harm on mankind on the other view. It is useful inorder to fight against our rivalry to protect ourselves. Protecting everyone is the motive to rise the level of production of weapons. Inother hand it is not an easy task to make weapons and use them. Humans are finding it very tough.Protecting our world from superpowers need more powerful and strongest weapons. As superpowers will be more powerful,humans need to think more widely inorder to make such a nuclear weapon that can face the troubles and attack of the superpower and can win over them.The other view of making more weapons are encouraging humans to make misuse of it. Some make misuse of nuclear weapons inorder to destroy humanity n harm common peoples. For example,some peoples put nuclear weapons on some places just to prove that they are the strongest among all and they want to rule on them and in this act may make many of peoples die without any reason. Loosing lives,destroying properties and many more harm is made which is inaccurate.As above discussed above about the weapons need to be more powerful and more strongest, the humans who are working on the production of arms and weapons arefacing a challenge to make the weapon upto the mark. Very challenging operations and tasks will be arise during making it all peoples who are involved in the production need to be more careful and confident about each and every functionality of the weapon. The important features of the weapon should provide the specific operationm at the right time when it is needed to be use.So the production of the weapons are somewhat important inorder for the whole mankind",2.5
1132,5,5_344,"The race in the production of arms and weapons has been increased because of enemity among the nations. This production is very challenging to people because mankind will suffer from this a lot.For example, In hiroshima and nagasaki, once nuclear bomb has exploded but now also the people of hiroshima and nagasaki is suffering a lot like the children who born there are going through some diseases. sometimes it is very usefull in protecting our nation from enemy.Now india has got many new weapons to fight against enemy country. There should not have race in production of weapons or arms but every nation should need enough weapons to fight. Some nation also use some new weapons against some other nation for experiment, this is not correct. The Head of the Particular Nation should should monitor this and suggest them. Superpowers are there to conquer the whole world, in defeating those the whole world has to unite together to destroy them.Those superpowers has triggered mankind to produce new weapons by their Criminal activities. To stop and destroy that, the concerned nation or whole world has to unite to fight against them. Nowadays India took a huge step in this area by importing new weapons by other countries. Recently India did ""Surgical Strike"", which is very appreciable. The main reason for production of weapons or arms is protecting the nation, destroying those who fight against them. I suggest to supply new and well equipped weapons to our soldires because they are the one who protecting our nation from enemies. The government should provide and encourage them in protecting the nation. Superpowers were there from ancient times but nowadays they are attacking the nations to handover by them. Their purpose is to acquire whole nation and rule the whole nation. They are torturing the people and killing them ruthlessly. I hope in coming days the whole world will be free from those ruthless people. I hope india will take a huge and successfull step in destroying them.",3.0
1133,5,5_339,"The topic is about the race in the production of arms and weapons in the era of nuclear development. In the era of nuclear development there are many arms and weapons. The race in the production of arms and weapons in the era of nuclear development is challenging the very existence of human beings. It also effects the human life. Human life must be in a peaceful manner. This peace can be achieved by reducing the usage of weapons. The use of weapons leads to lot of destruction in the world.Generally, this development in nuclear and weapons are for the purpose of wars. The wars are between different country's. This wars are conducted inorder to gain power of one country over another country. This is the challenge to take power of one country by the another country. By having power over that country they can rule that particular country and also sometimes may treat them as slaves. Every country wants to be as a country of super power. By using these powers they can conquer the entire world. These may be helpful in achieveing power over another country but also at the same time effects the human life.During the nuclear power release there are many gases get released which may be very much harmful to the human life. During the wars they use lot of atomic bombs which are very dangerous to the common people. By that many people can be subjected to many diseases. A very harmul disease konown as cancer which can be caused. The environment also get effected by the use of arms and weapons and also by the nuclear development. By the nuclear development environment gets effected it cuses lot pollution. Pollutions like air pollution, sound pollution, water pollution which effects the human life.So, nuclear power should be developed in good manner that should not effect the human life and should not cause any harm to any living being on earth. Every country is having its superpowers and that powers should be used for country's development rather than for the destruction.",2.5
1134,5,5_67,"Nuclear is most danger for human beings.It is affected all our the world.The race in the era of nuclear development is challenging of human beings.It is only used for army and weapons.nuclear is very dangerous of human beings,childern are mostly affected this nuclear race.It cause various dangerous deases for oldest people.they are all protected for any other people.so army people only used this type of nuclear.this nuclear development is endless foran the modern world. it can be changed anyone.otherwise we are all affcted the nuclea r race.because there are various types of physical diseseses are developed in the situvation. so they are all protected in any situvation who are all facing.science and technology is devoloped in the modern world so it can helped for affected patiends.science departmend mostly uesed for this nuclear.nuclear is an one cell process.so in this world is fully affected with any one of the science related technology product.it will reduce the birth.ti can also create any disesase for people.animals also affected for this nuclear race.anim",1.0
1135,5,5_94,Production of arms and weapons The race in the production of arms and weapons in the era of nuclear development is challenging the very existance of human beings. To design the arms and weapons is not most usefull for the people but to have safe and fearless life we are developing the weapons. In most of the countries not give the permission for the production of weapons but they can be permitted on the bases of their applications.Now a days the weapons and arms production becomes very easy because of 3D printers.If we have a softcopy or design and dimensions of the weapon we can easily build our own weapons without the any permission from the government but it becomes illegal. The weapons and arm production creates an adventure in this ere because of their secure attacks from other countrries to secure their border their area. The production of these weapons creating the challenge on the existance of human being. Because all are in the race to produce the high and strongest weapons. If one build an weapon another implementing the same weapon with the having another few extra applications. This shows that how the human being is in the race of production of the weapons and arms in the nuclear development.,3.0
1136,5,5_53,at this stage so many contries are in race to make arms and weapons . this development is being important. But the use of weapons like nuclear bomb is not good . On otther hand it is important to use nueclear ennergy for the generating enery . Ex. nuclear power plants . if the there is mis use of nulear power there will be insident like bombspot in Japan . bombspot in japan there s effects are also seem in now a days .The nuclear race is in the world is have to stop and all contries have to work toghether to live peace full life on earth . Otherwise it become very dengerious to all of us . also the effect of weapons like nuclear bomb is affect not only living also it aafect on upcomming gweneration . Hence the whole world have to work toghether rither than in race . the insident like on japan are have to mostly prohabitebye the powerfull contries or wellwisher contries to save our world ans enviroment from the big man made desaster . all contries have to work for peace life on a earth .,2.0
1137,5,5_8,"The production of arms and weapons is callenging human beings. We are can develop the nucler race in the world. It can be smashed over the world.Because they on the earth so many living organisms are lived in earth. This all can be damasing by developing the nuclier race in the world. in the earth so many living organisms like man to our surronding plants, so many can damaged . damaazed is a simple word they are also can dead.the nuclier is expands the more poisnous chemicals . the chemicals are very efft on futuer living organisms not a men so many can be effected by the development of nuclier race in the world.so the development of nucier race negligible. if you want develop the nucler then also can be find the very redues of chemical expands and fire.it can be best thought.",0.0
1138,5,5_19,"The nuclear race in the world has been improved a lot or have been wasted over the world that makes to helpfull foirt some reason , the above mentioned points shows how the vital role of nuclear race has been devoloped in this word. the productions of wepons are for the purpose of many uses that helps in protecting our self sand protecting our country. this is the breif abrravation about the above eassay.This is the nessasary part according to me because of the safty and protectiong of our country and this may leads to many problems likeenvironmental pollution is the thing where there is a many things to say about this, due to the production of the guns etc... there will be a environmental pollution will be arises.This may be useful directly or either indirectly to the mankind in order of polluting and all....",1.0
1139,5,5_361,"Firstly, i would like to say that the production of arms and weapons in this era of nuclear weapons is not challenging the existence of human beings. The world&s highest arms manufacturing is done in the United states which is one of the most powerful countries in the world if not the most. Following it comes Russia, U.K and then the emerging countries like China. This production of arms is very important in terms of economy. US exports its arms to India, Pakistan and so on. India just signed a deal to buy fighter jets from France and tanks from russia, India signed a deal with Bangladesh to export our fighter jets to them. This sorts of weapons trades are very expensive deals and are very important for the economy of any country.Secondly, i would like to state that there are UN treaties signed and agreed by powerful countries to avoid the use of nuclear weapons even in case of a war. Also there are treaties signed between countries to help each other with respect to intelligence information, arms manufacturing, defence deals and so on. India and US just signed deals on using american defense system and intelligence to spot out terrorist attacks and other threats. Every country knows what impact a nuclear war can have on the; not only will it destroy their economy but it will literally wipe them out of existence. Now US has 250+ nuclear heads, Russia has around 200 and suprisingly pakistan has more nuclear weapons than india.In case any country wishes to destroy another, it will need only a maximum of 5 nuclear weapons at most. Majority of the nuclear countries have atleast 5 nukes, so basically anyone can destroy one another. So, the possibility of a nuclear attack is difficult cosidering any country is capable of attacking and hence avoiding nukes is the best policy.Finally, I would like to say that whether superpowers on earth want to or don&t want to conquer the entire world, the nuclear race was inevitable as every country wants to be secured enough to feel safe and be able to defend itself from invaders.",4.5
1140,5,5_77,"Superpowers on Earth want to conquer the entire world.Yes, Nations like America,China and Russia are developed countries and want to retain their power and rule the whole world.When considered countries like China, fast developing country compete with the other nations for the empowerment.So it is supporting pakistan which is the ground of terrorism.When all other countries are against terrorism and telling pakistan to stop all terrorist activites.The human kind has introduced the nuclear weapons.India being the seventh largest country in the world.It stands next to pakistan in producing nuclear weapons.It has approximately 100 nuclear weapons.The race is endless.There many pros and cons of this endless race.Pros:1. The security of the nation is considered.2.Having nuclear weapons and producing them scares the rival countries not to attack on the nation.Cons:1. Lots of destruction takes place when the nuclear weapons are used in the war. Example,Hiroshima and Nagasaki.2. It effects the environment causes huge destruction and there is great impact on the health of the people.3.It takes more time to recover and bring back to normal position.",3.0
1141,5,5_31,In the present day nuclear weapons are spoiling the earth. In that the peoples are using very dangerous chemical.Due to this type of wars the normal people will suffering with diffrent health related problem. this type of the weapons are using by the people to show their country strengh but the people are facing more problems regarding to this type of attacks. This nuclear weapons effects will be in a long time in the sence it will be in thousend of years. The race in the production of arms and weapons in the era of nuclear development is challenging the very exisitence of human. This type of superpower on earth want to conquer the entire world. This has trigglered a nuclear race in the world. The nuclear weapons will show the effects in future genetations also.For this main example is hirosima and nagasaki this are the countries are facing problems at present also.,3.0
1142,5,5_21,now a days most of the countries make use of nuclear weapons this is the era of using the race in the production of arms and weapons people should get educated about the nuclear development challenges the whole mankind should help this race super powers on earth want to conquer the entire world this has triggered a nuclear race in the world the mankind should get educated about the nuclear race race in the world we sholud destruct superpowers and we should not make them to conquer the the world the people should be aware of the nuclear development but it is now the race is the production of arms and weapons in the era of nuclear development in chalenging yhe very existance of human beings this is not that much useful to whole mankind super powers on earth want to conquer the entire world this has triggered a nuclear race in the world,0.0
1143,5,5_342,"The race in the production of arms and weapons can be a boon if they are utilized in a correct way or else they can be a bane. Today some of the superpowers are utilizing the weapons in order to harm the humans and to conquer the world. Many countries are utilizing the weapons for the purpose of the wars with the other countries which inturn is affecting the peace of the countries. Due to the increasing production of the weapons the terror activities are getting enhanced and as a result this is challenging for the human existence. Besides this some people are using the weapons without having a proper license and as a result the government is unaware of the disastrous thinking of those people. With the advancement of technology the weapons are also made advanced which inturn is causing fear in the humanbeings and effecting their existence. Besides considering the negative part we should consider the positive part also. In some cases the production of weapons can be used in order to reduce the terror activities. For example the production of the weapon named drone helped america to destroy the terrorists who were trying to conquer their nation. In addition to this the race in production of the weapons can help a country ehen an other country tries to capture their destiny, so if the arms or weapons are used in a correct manner they can be really very useful. Today their are many conflicts are going on about the possibility of war between our two neighbouring countries and in such a situation the arms or weapons can be useful for the countries. The government should only allow the licensed weaons to be used which will somewhat decrease the unsophisticated activities and help to solve the problem of existence of human beings to some extent. Today some nations are utilizing the weapons in an incorrect manner which is not good. So, the race in production of the arms or weapons can be a boon if used correctly or else they can challenge the existence of the humans.",3.5
1144,5,5_188,"It's a very challenging task for us at this nuclear development phase of arms and weapons and this nuclear arms race was competition for supermarcy in nuclear warfare among high nation among the cold wars.Today the nation are rated strong with their nuclear hold and acquiring more focus to develop nuclear weapons. the revival of nuclear power seems to be in many politician's mind.it is interesting to see that in many suggestions to mitigate global warming,the focus is put on the advantages of nuclear power generation,its disadvantages are rarely mentioned.hopefully , the following summary of for and against nuclear power can fill this gap:Pros:-1) Nuclear power emit relatively low power of CO2. the emission of green house gases contribution is very little.2) this technology is readily available,it does not have to be developed first.3)it is possible to generate a high amount of electrical energy in one single plant.Cons:-1) High risk: Despite a generally high security standards , acciedents can still happen.it is technically impossible to build a plant with 100% secuirty. A small probablity of failuire always last. it's consequences of failure would be devastating for nature and human beings.2) it could be preferd targets for terrorist attacks.no atomic energy plant in the world could withstand an attack similar to 9/11 in New York.Energy source for nuclear is Uranium . Uranium is a scare resources,its supply is estimated to last only for the next 30 to 40 years depending on the actual demand.",4.0
1145,5,5_27,"In my view,i am not to support the development of nuclear weapone .it is very damages in our future,because for bad mainds who ra wanted to role the entear workl.many bad things and mabe end of man kind in the earth becaudea nuclear weapons. most of things is for country security but if on country miss use it .then end of our lifes.UNOalso think about this matter for the future,the countrys should focus on banding of nuclear. mainly people or citizen in every country,state. should ib make awerness.the main points are to band the program of banding the nuclear in olll way.if any country is not acccpted it should punishedadvantages1.country is secuared.2.matter of lifedisadvantages1.end of man kind.2.loss of property and lifes.plz dont support to develop the nuclear weapons. annd plz save lifes,no wars no dangeour.life comes ones do perfect and utlizite.",2.0
1146,5,5_245,"scientist made arms and weapons for mankind in think of good.but now this day arms and weapon like atom bomb,nuclear bomb,misslie radiply uses in the countries.gun ,knife are uses by maximam man in the society.for this reason crime are increasing day by day.now this day socity are full fill by the criminals .laws are predominant by the criminal.so crime are not reduced in the society.daily in news paper we have read verious type of crime news.recently pakistan attack in india.some of indian soldier are died in attack.it is called sarjical strike.after this attack india also attack in pakistan and many terroist was died and some pakistani army was deid in this attack.many meetings are had arrange for peace in country and in our socity for this reason.but any good affect are not creat .which is going in the past those are going in the presentand will run in the future in do not close the random and avail avail use of arm,weapon,missile in the world,in the country,in the society.in past china attack with atom bomb in japan.the hirosima and nagasaki city of japan was fully destroy.this dangerous efffect of chical now this days child are born imperfectly in stucture.history are good example of dangerous effect of the heavily use of arm,missile,atom bomb ,nuclear weapon.26 november,2011 pakistani terrorist attack in mumbai.terrorist are attack varios place in mumbai.the taj hotel,shivaji terminals,cafe.many indians are died in this attack.even foriegner who have visited in india for tour many of them are killed in the attack.this the black day of indian history.this type of attack was held in various place in theb world.which have seen trough the news.arm,missile,nuclear weapon,atomb bomb are destroyed our world.our country,our society,dayb by day.ann increasing terror inthe world.worty uopk liuytre kon mhad",0.0
1147,5,5_155,THE RACE OF PRODUCTION IN NUCLEAR DEVELOPMENTToday scenio now is developed and being broader.The race of the production of arms and weapons in the ear of nuclear development is challenging because of development of the changes and development of technological changes.Now technology and science being developed and prograssive.This is conquer the whole world because of develoment of the technology and science.This has triggered the nuclear race between the world.The GLOBALISSTION becomes the production functioning so easy and improve.After the stage of the globalisation any product and weapons spreads globally.It helps to improve the trading functioning of any kind of arms and weapons.BENEFICIAL EFECTS:It is very useful for the whole mankind for the human beings.The development of the nuclear power in whole space is very useful and helpful for the mankind.This race becoming helpful and harmful also for the human beings.Throught the development of nuclear development the mandkind's life become very easy and comfortable.It works like the superpower for the men.DISADVANTAGES:These cons are may be to harmful for the society and health of the human beings as well.The arms and weapons is very dangerious for the society who have powers the do cruel behavior to the weak groups.Nuclear wastage become the cause of cancer.It effect the organ system of the men.It became mens life so sophisticated,2.5
1148,5,5_263,"production of arms and weapons: yes superpowers on earth want to conquer the entier world, this type of superpowers like arms and waepons has triggered anuclear race,this super powers like arms and weapons in the ear of nuclear development is challeging very existence of human beings Because this arms and weapons is less cost when compared to this nuclears and handle it very easy ,sometimes use of this nuclear also effect the all humanbeings by eliminating this type of failures ,use of arms and weapons become popular,and also it handling very easy and cost is also less compared to nuclear In the ara of nuclear development is challeging the human beings very existence , the production of this arms and weapons is becoming very challenged to the nuclear ,it was becoming very help full to the human beings because humans easy to maintain this type of arms and weapons , nuclear is difficult to maintain for the humanbeings , some human beings dont know how to handlethethis type of nuclears when it comes to arms and wapons every human being easy to handle and cost and handling is so easy ,this results the nuclears becomes dummy,however nuclaers has more power compared to arms and weapons But handling of nuclaers is very danger if any mistakeis done it become very loss top the human beings ,but the use of arms and weapons is easy and this is less effected to the humans ,this resullts the production of arms and waepons in the era of nuclear development is very chanllenging the very existence of human beings ,this type of arms and weapons are genarally called as super powers ,and this super powers on earth want to conquer the entier world hence the summary of this armsand weapons production is more usefull than the nuclers",2.5
1149,5,5_128,"I thing nuclear development is very challanging and harmfull for human beings .this is very denguores for every one and every country's peaple.india has many nuclear bombs.but this is important for our safty otherwise other country can attack on our country like as pakistan and other terrarist.but largest nuclear bombs has pakistan in all over world so this country is very dangouras for every country . nuclear boms is very dangour for attack like as usa was through a nuclear on japan . and here many peapledeath and many peaple injured by the attack . so here every child born handicapped still days at hirrosima nagasaki japan.now days race is runningalong many countries mostly like as usa,japan, russia ,chaina,pakistan syriya etc. Ithing this is very dangouras so that work do stop and limited by the international countries groups.now days many countries has many no. of nuclears bomb so it is very risky for near countries.pakistan has many countries like as india ,bangladesh,chaina etc . so this country is very dangouras for many peaple. pakistan is increased terrorist in all over worls from the power of nuclear bombs.india has becom nuclear bom,s country becouse it done by the late president of india dr. abdul pakeer jannaludden kalam ajad(APJ Kalam Ajad). he is called withthe missile man by the all over india.",2.0
1150,5,5_72,the race production of arms weapon alooted into the categories by hamping of production for the purpusfull of human beign and the pets animal are the generated of man agriculture bafore the exceed of humanity for the beign human at responsbility of human and the exisstence of human beign the usefull of race all about the mankind the supervision of human nature are alloted the pronality of human superpower day to day discreat the earth then population is grow up and on gaing the population of land capacity is decrese the warmp beign the humanastic of population the sort attainment of probablastic of the generate of population the sevaral time the exceed of land is growing the power of decrese superpower on earth want to conquer the entier world of example below the confirm day by day decearse the growth power of land nad the agriculture are not respond it bafore the cutting of rice dal etc overall the agriculture is lost of land power they might have grouwth have all the potential power is lost of earth hense the erath power is less then how your grow up the seeds or plants agriculture are provided,0.0
1151,5,5_2,"As Earth as whole cannot be possible to live ,Man divides it into nation. Some form continents and then countries.it is important for human being because earth as a whole cannot be manage properly. BUT due to this division between there are so many things that have an adverse effects. as it is rightly said every coins has two faces. for a country it isvery important to use weapons for their protection . but man had made race ,caste, religions as their arms and weapons . some people uses thier religions name for misuse. they divide the for there need because they want to rule the world . ITS ISVERY IMPORTANT FOR US TO NOT DIVIDE OUR SELVES INTO CASTE AND RELIGIONS BECAUSE WE BELONGS FROM ONE FAMILY WHICH IS HUMAN BEING............",0.0
1152,5,5_168,"In my oppenion the production of arms and wepons is not good for the peoples.The use of arms and wepons will distroy our environment and it causes many deases.HIROSHIMA and NAGASAKHIis one of the examplesBut we needs arms and wepons for our protection but that do not use to distroy someones lyfe.The countrys must continue their friendsip and then the world will be abiggest strength the peoples in the wold is lived in one family all they are friends and relatives.They must hindu,christians,muslim,tribes or others but we are all relatives sowe must consider they as our brothes and sisters we will not have any strangers these fact is true and try to accept that the books films and other programs improve our knowledge but we use the knowledge in a goo waywe lern new things from our friends family etc give information from there own lyfe the all peoples are coming from the same family .in my openion production of arms and wepons are not good for the people.in every wars the losses are affect the peoples many people will die many peoples will get handicapped and the new comming childrens wiil get many deases like cancer,ottism etc.in Hiroshima the peoples will not get a releafe from that accident the peoples are strugle now alsothe race in the production of arms and wepons in era of nuclear development is challenging the very existence of human bengs how use full is this race for the whole mankind i? in my view i dis agree with this",2.5
1153,5,5_347,"In today's world the race for developing nuclear arms and weapons is very high. There are a lot of pros and cons to this race.The country which has a lot of nuclear weapons are often feared and respected by other countries. This is good in establishing relationships with other countries. It also gives a warning to the enemy countries. so that they will not dare to attack them. The United States of America and Russia are two such countries. Their huge nuclear arsenal makes them the two most feared military in the world. They use it to their advantage as they have ties with various countries and their opinion is greatly valued by other nations. They can also act as a peacekeeper in certain situations.The main disadvantage of this race is that nuclear weapons have a devastating effect if used. They can wipe out cities with a single weapon and the effects can last for generations. We all know what happened in Hiroshima and Nagasaki, the kids born in these cities have various genetic disorders due to the impact of the radiation. These nuclear weapons in the wrong hands are a threat to the entire world. If these weapons falls in the hands of terrorists then the after effects would be catastrophic. One main example is the rivalry between India and Pakistan. Due to the strained relationship between the two countries after the Independence, both countries have been on a spree to develop advanced weapons. As we all know Pakistan have started sponsoring terrorism to cause havoc and destruction to our country. If they provide these weapons to the terrorists then a full fledged Nuclear war can be expected which will have a devastating effect to the entire subcontinent.Thus Nuclear weapons development has various advantages and disadvantages. These weapons should not be used unless the existence of the country is in danger. These weapons should not be used to threaten nations. Judicious and wise use of the weapons is needed to keep the world safe and in peace to prevent a third world war.",3.5
1154,5,5_222,"NUCLEAR WEAPONS ARE VERY HARMFUL IN NATURE.THEY DISTROY MANY THINGS EVEN THEY DESTROY HUMAN BEINGS ALSO. DEPENDING UPON THE NATURE OF THE EARH MAN IS DETROYING OUR COUNTRY USING NUCLEAR WEAPONS AND ARMS. SOME NUCLEAR WEAPONS DISTRUCT THE ENVIRONMENT. THE NUCLEARWEAPONS ARE USED IN THE FORM OF BOMBS WHICH ARE HARMFUL TO HUMAN BEING AS WELL AS ENVIRONMENTS. MAN IS PLAYING A MAJOR IN DEVELOPMENT OF NUCLEAR WEAPONS DEPENDING ON THE EARH.DUE TO USAGE OF NUCLEAR WEAPONS IN SEA SUNAMIS MAY OCCUR AND SOMETIMES EARTHQUAKES OCCURS. SOME FOSSIL FUELS ARE ALSO DESTROYED DUE TO NUCLEAR WEAPONS. HUMAN BEINGS ARE DYING, AS WELL AS ANIMALS AND VARIOUS LIVING CREATURES ARE DYING DUE TO THIS. USAGE OF GUNS ARE ALSO HARMFUL FOR LIVING CREATURES DUE TO THE BULLETS IN GUNS. HTE MAIN CAUSE OF USAGE OF NUCLEAR WEAPONS IS DUE TO THE POLITICAL REVENGE ON COUNTRIES ENTIRE THE WORLD. THEY ARE NOT HAVING A PROPER EQUALITY , DICRIMINATION AMONG THEM. THIS HAS TO BE AVOIDED ALL OVER THE WORD. NUCLEAR WEAPONS ARE TO BE BANNED ENTIRE THE WORLD. NUCLEAR ELEMENTS LIKE NUCLEARREACTORS, NUCLEAR POWER PLANTSARE USEDFOR SEVERAL PURPOSES IN THEWORLD. FOR EXAMPLE NUCLEAR POWER PLANTS. IN INDIA, AS WELL AS THE WORLD, MANY NUCLEAR POWER PLANTS ARE CONSTRUCTED FOR THE GENERATION OF ELECTRICITY. THE MAIN NUCLEAR ELEMENT DEVELOPED FROM THE EARYTH'S ATMOSHPHERE IS ""URANIUM 365"" URANIUM IS THE MAN ELEMENT USEN POWER PLANT AND WEAPONS. NUCLEARREACTORS ARE ALSO USED IN POWER PLANTS FOR ELECTRICAL ENERGY. THIS NUCLEAR POWER PLANTS SHOULD BE CONSTRUCTED IN OUTSKIRTS OF THE CITY SO THAT THE ENVIRONMENT IS NOT GET AFFECTED BY THE RAYS OF URANIUM 365. WE SHOULD BEAWRE O",2.5
